Amp,Ton,Toff,Volt
14,500,837,40
14,500,837,50
14,500,837,60
14,500,837,70
14,500,837,80
14,500,837,90
14,500,837,100
14,500,887,20
14,500,887,30
14,500,887,40
14,500,887,50
14,500,887,60
14,500,887,70
14,500,887,80
14,500,887,90
14,500,887,100
14,500,937,20
14,500,937,30
14,500,937,40
14,500,937,50
14,500,937,60
14,500,937,70
14,500,937,80
14,500,937,90
14,500,937,100
14,500,987,20
14,500,987,30
14,500,987,40
14,500,987,50
14,500,987,60
14,500,987,70
14,500,987,80
14,500,987,90
14,500,987,100
14,500,1037,20
14,500,1037,30
14,500,1037,40
14,500,1037,50
14,500,1037,60
14,500,1037,70
14,500,1037,80
14,500,1037,90
14,500,1037,100
14,500,1087,20
14,500,1087,30
14,500,1087,40
14,500,1087,50
14,500,1087,60
14,500,1087,70
14,500,1087,80
14,500,1087,90
14,500,1087,100
14,500,1137,20
14,500,1137,30
14,500,1137,40
14,500,1137,50
14,500,1137,60
14,500,1137,70
14,500,1137,80
14,500,1137,90
14,500,1137,100
14,500,1187,20
14,500,1187,30
14,500,1187,40
14,500,1187,50
14,500,1187,60
14,500,1187,70
14,500,1187,80
14,500,1187,90
14,500,1187,100
14,500,1237,20
14,500,1237,30
14,500,1237,40
14,500,1237,50
14,500,1237,60
14,500,1237,70
14,500,1237,80
14,500,1237,90
14,500,1237,100
14,500,1287,20
14,500,1287,30
14,500,1287,40
14,500,1287,50
14,500,1287,60
14,500,1287,70
14,500,1287,80
14,500,1287,90
14,500,1287,100
14,500,1337,20
14,500,1337,30
14,500,1337,40
14,500,1337,50
14,500,1337,60
14,500,1337,70
14,500,1337,80
14,500,1337,90
14,500,1337,100
14,500,1387,20
14,500,1387,30
14,500,1387,40
14,500,1387,50
14,500,1387,60
14,500,1387,70
14,500,1387,80
14,500,1387,90
14,500,1387,100
14,500,1437,20
14,500,1437,30
14,500,1437,40
14,500,1437,50
14,500,1437,60
14,500,1437,70
14,500,1437,80
14,500,1437,90
14,500,1437,100
14,500,1487,20
14,500,1487,30
14,500,1487,40
14,500,1487,50
14,500,1487,60
14,500,1487,70
14,500,1487,80
14,500,1487,90
14,500,1487,100
14,500,1537,20
14,500,1537,30
14,500,1537,40
14,500,1537,50
14,500,1537,60
14,500,1537,70
14,500,1537,80
14,500,1537,90
14,500,1537,100
14,500,1587,20
14,500,1587,30
14,500,1587,40
14,500,1587,50
14,500,1587,60
14,500,1587,70
14,500,1587,80
14,500,1587,90
14,500,1587,100
14,500,1637,20
14,500,1637,30
14,500,1637,40
14,500,1637,50
14,500,1637,60
14,500,1637,70
14,500,1637,80
14,500,1637,90
14,500,1637,100
14,500,1687,20
14,500,1687,30
14,500,1687,40
14,500,1687,50
14,500,1687,60
14,500,1687,70
14,500,1687,80
14,500,1687,90
14,500,1687,100
14,500,1737,20
14,500,1737,30
14,500,1737,40
14,500,1737,50
14,500,1737,60
14,500,1737,70
14,500,1737,80
14,500,1737,90
14,500,1737,100
14,500,1787,20
14,500,1787,30
14,500,1787,40
14,500,1787,50
14,500,1787,60
14,500,1787,70
14,500,1787,80
14,500,1787,90
14,500,1787,100
14,500,1837,20
14,500,1837,30
14,500,1837,40
14,500,1837,50
14,500,1837,60
14,500,1837,70
14,500,1837,80
14,500,1837,90
14,500,1837,100
14,500,1887,20
14,500,1887,30
14,500,1887,40
14,500,1887,50
14,500,1887,60
14,500,1887,70
14,500,1887,80
14,500,1887,90
14,500,1887,100
14,500,1937,20
14,500,1937,30
14,500,1937,40
14,500,1937,50
14,500,1937,60
14,500,1937,70
14,500,1937,80
14,500,1937,90
14,500,1937,100
14,500,1987,20
14,500,1987,30
14,500,1987,40
14,500,1987,50
14,500,1987,60
14,500,1987,70
14,500,1987,80
14,500,1987,90
14,500,1987,100
14,500,2000,20
14,500,2000,30
14,500,2000,40
14,500,2000,50
14,500,2000,60
14,500,2000,70
14,500,2000,80
14,500,2000,90
14,500,2000,100
20,100,37,20
20,100,37,30
20,100,37,40
20,100,37,50
20,100,37,60
20,100,37,70
20,100,37,80
20,100,37,90
20,100,37,100
20,100,87,20
20,100,87,30
20,100,87,40
20,100,87,50
20,100,87,60
20,100,87,70
20,100,87,80
20,100,87,90
20,100,87,100
20,100,137,20
20,100,137,30
20,100,137,40
20,100,137,50
20,100,137,60
20,100,137,70
20,100,137,80
20,100,137,90
20,100,137,100
20,100,187,20
20,100,187,30
20,100,187,40
20,100,187,50
20,100,187,60
20,100,187,70
20,100,187,80
20,100,187,90
20,100,187,100
20,100,237,20
20,100,237,30
20,100,237,40
20,100,237,50
20,100,237,60
20,100,237,70
20,100,237,80
20,100,237,90
20,100,237,100
20,100,287,20
20,100,287,30
20,100,287,40
20,100,287,50
20,100,287,60
20,100,287,70
20,100,287,80
20,100,287,90
20,100,287,100
20,100,337,20
20,100,337,30
20,100,337,40
20,100,337,50
20,100,337,60
20,100,337,70
20,100,337,80
20,100,337,90
20,100,337,100
20,100,387,20
20,100,387,30
20,100,387,40
20,100,387,50
20,100,387,60
20,100,387,70
20,100,387,80
20,100,387,90
20,100,387,100
20,100,437,20
20,100,437,30
20,100,437,40
20,100,437,50
20,100,437,60
20,100,437,70
20,100,437,80
20,100,437,90
20,100,437,100
20,100,487,20
20,100,487,30
20,100,487,40
20,100,487,50
20,100,487,60
20,100,487,70
20,100,487,80
20,100,487,90
20,100,487,100
20,100,537,20
20,100,537,30
20,100,537,40
20,100,537,50
20,100,537,60
20,100,537,70
20,100,537,80
20,100,537,90
20,100,537,100
20,100,587,20
20,100,587,30
20,100,587,40
20,100,587,50
20,100,587,60
20,100,587,70
20,100,587,80
20,100,587,90
20,100,587,100
20,100,637,20
20,100,637,30
20,100,637,40
20,100,637,50
20,100,637,60
20,100,637,70
20,100,637,80
20,100,637,90
20,100,637,100
20,100,687,20
20,100,687,30
20,100,687,40
20,100,687,50
20,100,687,60
20,100,687,70
20,100,687,80
20,100,687,90
20,100,687,100
20,100,737,20
20,100,737,30
20,100,737,40
20,100,737,50
20,100,737,60
20,100,737,70
20,100,737,80
20,100,737,90
20,100,737,100
20,100,787,20
20,100,787,30
20,100,787,40
20,100,787,50
20,100,787,60
20,100,787,70
20,100,787,80
20,100,787,90
20,100,787,100
20,100,837,20
20,100,837,30
20,100,837,40
20,100,837,50
20,100,837,60
20,100,837,70
20,100,837,80
20,100,837,90
20,100,837,100
20,100,887,20
20,100,887,30
20,100,887,40
20,100,887,50
20,100,887,60
20,100,887,70
20,100,887,80
20,100,887,90
20,100,887,100
20,100,937,20
20,100,937,30
20,100,937,40
20,100,937,50
20,100,937,60
20,100,937,70
20,100,937,80
20,100,937,90
20,100,937,100
20,100,987,20
20,100,987,30
20,100,987,40
20,100,987,50
20,100,987,60
20,100,987,70
20,100,987,80
20,100,987,90
20,100,987,100
20,100,1037,20
20,100,1037,30
20,100,1037,40
20,100,1037,50
20,100,1037,60
20,100,1037,70
20,100,1037,80
20,100,1037,90
20,100,1037,100
20,100,1087,20
20,100,1087,30
20,100,1087,40
20,100,1087,50
20,100,1087,60
20,100,1087,70
20,100,1087,80
20,100,1087,90
20,100,1087,100
20,100,1137,20
20,100,1137,30
20,100,1137,40
20,100,1137,50
20,100,1137,60
20,100,1137,70
20,100,1137,80
20,100,1137,90
20,100,1137,100
20,100,1187,20
20,100,1187,30
20,100,1187,40
20,100,1187,50
20,100,1187,60
20,100,1187,70
20,100,1187,80
20,100,1187,90
20,100,1187,100
20,100,1237,20
20,100,1237,30
20,100,1237,40
20,100,1237,50
20,100,1237,60
20,100,1237,70
20,100,1237,80
20,100,1237,90
20,100,1237,100
20,100,1287,20
20,100,1287,30
20,100,1287,40
20,100,1287,50
20,100,1287,60
20,100,1287,70
20,100,1287,80
20,100,1287,90
20,100,1287,100
20,100,1337,20
20,100,1337,30
20,100,1337,40
20,100,1337,50
20,100,1337,60
20,100,1337,70
20,100,1337,80
20,100,1337,90
20,100,1337,100
20,100,1387,20
20,100,1387,30
20,100,1387,40
20,100,1387,50
20,100,1387,60
20,100,1387,70
20,100,1387,80
20,100,1387,90
20,100,1387,100
20,100,1437,20
20,100,1437,30
20,100,1437,40
20,100,1437,50
20,100,1437,60
20,100,1437,70
20,100,1437,80
20,100,1437,90
20,100,1437,100
20,100,1487,20
20,100,1487,30
20,100,1487,40
20,100,1487,50
20,100,1487,60
20,100,1487,70
20,100,1487,80
20,100,1487,90
20,100,1487,100
20,100,1537,20
20,100,1537,30
20,100,1537,40
20,100,1537,50
20,100,1537,60
20,100,1537,70
20,100,1537,80
20,100,1537,90
20,100,1537,100
20,100,1587,20
20,100,1587,30
20,100,1587,40
20,100,1587,50
20,100,1587,60
20,100,1587,70
20,100,1587,80
20,100,1587,90
20,100,1587,100
20,100,1637,20
20,100,1637,30
20,100,1637,40
20,100,1637,50
20,100,1637,60
20,100,1637,70
20,100,1637,80
20,100,1637,90
20,100,1637,100
20,100,1687,20
20,100,1687,30
20,100,1687,40
20,100,1687,50
20,100,1687,60
20,100,1687,70
20,100,1687,80
20,100,1687,90
20,100,1687,100
20,100,1737,20
20,100,1737,30
20,100,1737,40
20,100,1737,50
20,100,1737,60
20,100,1737,70
20,100,1737,80
20,100,1737,90
20,100,1737,100
20,100,1787,20
20,100,1787,30
20,100,1787,40
20,100,1787,50
20,100,1787,60
20,100,1787,70
20,100,1787,80
20,100,1787,90
20,100,1787,100
20,100,1837,20
20,100,1837,30
20,100,1837,40
20,100,1837,50
20,100,1837,60
20,100,1837,70
20,100,1837,80
20,100,1837,90
20,100,1837,100
20,100,1887,20
20,100,1887,30
20,100,1887,40
20,100,1887,50
20,100,1887,60
20,100,1887,70
20,100,1887,80
20,100,1887,90
20,100,1887,100
20,100,1937,20
20,100,1937,30
20,100,1937,40
20,100,1937,50
20,100,1937,60
20,100,1937,70
20,100,1937,80
20,100,1937,90
20,100,1937,100
20,100,1987,20
20,100,1987,30
20,100,1987,40
20,100,1987,50
20,100,1987,60
20,100,1987,70
20,100,1987,80
20,100,1987,90
20,100,1987,100
20,100,2000,20
20,100,2000,30
20,100,2000,40
20,100,2000,50
20,100,2000,60
20,100,2000,70
20,100,2000,80
20,100,2000,90
20,100,2000,100
20,150,37,20
20,150,37,30
20,150,37,40
20,150,37,50
20,150,37,60
20,150,37,70
20,150,37,80
20,150,37,90
20,150,37,100
20,150,87,20
20,150,87,30
20,150,87,40
20,150,87,50
20,150,87,60
20,150,87,70
20,150,87,80
20,150,87,90
20,150,87,100
20,150,137,20
20,150,137,30
20,150,137,40
20,150,137,50
20,150,137,60
20,150,137,70
20,150,137,80
20,150,137,90
20,150,137,100
20,150,187,20
20,150,187,30
20,150,187,40
20,150,187,50
20,150,187,60
20,150,187,70
20,150,187,80
20,150,187,90
20,150,187,100
20,150,237,20
20,150,237,30
20,150,237,40
20,150,237,50
20,150,237,60
20,150,237,70
20,150,237,80
20,150,237,90
20,150,237,100
20,150,287,20
20,150,287,30
20,150,287,40
20,150,287,50
20,150,287,60
20,150,287,70
20,150,287,80
20,150,287,90
20,150,287,100
20,150,337,20
20,150,337,30
20,150,337,40
20,150,337,50
20,150,337,60
20,150,337,70
20,150,337,80
20,150,337,90
20,150,337,100
20,150,387,20
20,150,387,30
20,150,387,40
20,150,387,50
20,150,387,60
20,150,387,70
20,150,387,80
20,150,387,90
20,150,387,100
20,150,437,20
20,150,437,30
20,150,437,40
20,150,437,50
20,150,437,60
20,150,437,70
20,150,437,80
20,150,437,90
20,150,437,100
20,150,487,20
20,150,487,30
20,150,487,40
20,150,487,50
20,150,487,60
20,150,487,70
20,150,487,80
20,150,487,90
20,150,487,100
20,150,537,20
20,150,537,30
20,150,537,40
20,150,537,50
20,150,537,60
20,150,537,70
20,150,537,80
20,150,537,90
20,150,537,100
20,150,587,20
20,150,587,30
20,150,587,40
20,150,587,50
20,150,587,60
20,150,587,70
20,150,587,80
20,150,587,90
20,150,587,100
20,150,637,20
20,150,637,30
20,150,637,40
20,150,637,50
20,150,637,60
20,150,637,70
20,150,637,80
20,150,637,90
20,150,637,100
20,150,687,20
20,150,687,30
20,150,687,40
20,150,687,50
20,150,687,60
20,150,687,70
20,150,687,80
20,150,687,90
20,150,687,100
20,150,737,20
20,150,737,30
20,150,737,40
20,150,737,50
20,150,737,60
20,150,737,70
20,150,737,80
20,150,737,90
20,150,737,100
20,150,787,20
20,150,787,30
20,150,787,40
20,150,787,50
20,150,787,60
20,150,787,70
20,150,787,80
20,150,787,90
20,150,787,100
20,150,837,20
20,150,837,30
20,150,837,40
20,150,837,50
20,150,837,60
20,150,837,70
20,150,837,80
20,150,837,90
20,150,837,100
20,150,887,20
20,150,887,30
20,150,887,40
20,150,887,50
20,150,887,60
20,150,887,70
20,150,887,80
20,150,887,90
20,150,887,100
20,150,937,20
20,150,937,30
20,150,937,40
20,150,937,50
20,150,937,60
20,150,937,70
20,150,937,80
20,150,937,90
20,150,937,100
20,150,987,20
20,150,987,30
20,150,987,40
20,150,987,50
20,150,987,60
20,150,987,70
20,150,987,80
20,150,987,90
20,150,987,100
20,150,1037,20
20,150,1037,30
20,150,1037,40
20,150,1037,50
20,150,1037,60
20,150,1037,70
20,150,1037,80
20,150,1037,90
20,150,1037,100
20,150,1087,20
20,150,1087,30
20,150,1087,40
20,150,1087,50
20,150,1087,60
20,150,1087,70
20,150,1087,80
20,150,1087,90
20,150,1087,100
20,150,1137,20
20,150,1137,30
20,150,1137,40
20,150,1137,50
20,150,1137,60
20,150,1137,70
20,150,1137,80
20,150,1137,90
20,150,1137,100
20,150,1187,20
20,150,1187,30
20,150,1187,40
20,150,1187,50
20,150,1187,60
20,150,1187,70
20,150,1187,80
20,150,1187,90
20,150,1187,100
20,150,1237,20
20,150,1237,30
20,150,1237,40
20,150,1237,50
20,150,1237,60
20,150,1237,70
20,150,1237,80
20,150,1237,90
20,150,1237,100
20,150,1287,20
20,150,1287,30
20,150,1287,40
20,150,1287,50
20,150,1287,60
20,150,1287,70
20,150,1287,80
20,150,1287,90
20,150,1287,100
20,150,1337,20
20,150,1337,30
20,150,1337,40
20,150,1337,50
20,150,1337,60
20,150,1337,70
20,150,1337,80
20,150,1337,90
20,150,1337,100
20,150,1387,20
20,150,1387,30
20,150,1387,40
20,150,1387,50
20,150,1387,60
20,150,1387,70
20,150,1387,80
20,150,1387,90
20,150,1387,100
20,150,1437,20
20,150,1437,30
20,150,1437,40
20,150,1437,50
20,150,1437,60
20,150,1437,70
20,150,1437,80
20,150,1437,90
20,150,1437,100
20,150,1487,20
20,150,1487,30
20,150,1487,40
20,150,1487,50
20,150,1487,60
20,150,1487,70
20,150,1487,80
20,150,1487,90
20,150,1487,100
20,150,1537,20
20,150,1537,30
20,150,1537,40
20,150,1537,50
20,150,1537,60
20,150,1537,70
20,150,1537,80
20,150,1537,90
20,150,1537,100
20,150,1587,20
20,150,1587,30
20,150,1587,40
20,150,1587,50
20,150,1587,60
20,150,1587,70
20,150,1587,80
20,150,1587,90
20,150,1587,100
20,150,1637,20
20,150,1637,30
20,150,1637,40
20,150,1637,50
20,150,1637,60
20,150,1637,70
20,150,1637,80
20,150,1637,90
20,150,1637,100
20,150,1687,20
20,150,1687,30
20,150,1687,40
20,150,1687,50
20,150,1687,60
20,150,1687,70
20,150,1687,80
20,150,1687,90
20,150,1687,100
20,150,1737,20
20,150,1737,30
20,150,1737,40
20,150,1737,50
20,150,1737,60
20,150,1737,70
20,150,1737,80
20,150,1737,90
20,150,1737,100
20,150,1787,20
20,150,1787,30
20,150,1787,40
20,150,1787,50
20,150,1787,60
20,150,1787,70
20,150,1787,80
20,150,1787,90
20,150,1787,100
20,150,1837,20
20,150,1837,30
20,150,1837,40
20,150,1837,50
20,150,1837,60
20,150,1837,70
20,150,1837,80
20,150,1837,90
20,150,1837,100
20,150,1887,20
20,150,1887,30
20,150,1887,40
20,150,1887,50
20,150,1887,60
20,150,1887,70
20,150,1887,80
20,150,1887,90
20,150,1887,100
20,150,1937,20
20,150,1937,30
20,150,1937,40
20,150,1937,50
20,150,1937,60
20,150,1937,70
20,150,1937,80
20,150,1937,90
20,150,1937,100
20,150,1987,20
20,150,1987,30
20,150,1987,40
20,150,1987,50
20,150,1987,60
20,150,1987,70
20,150,1987,80
20,150,1987,90
20,150,1987,100
20,150,2000,20
20,150,2000,30
20,150,2000,40
20,150,2000,50
20,150,2000,60
20,150,2000,70
20,150,2000,80
20,150,2000,90
20,150,2000,100
20,200,37,20
20,200,37,30
20,200,37,40
20,200,37,50
20,200,37,60
20,200,37,70
20,200,37,80
20,200,37,90
20,200,37,100
20,200,87,20
20,200,87,30
20,200,87,40
20,200,87,50
20,200,87,60
20,200,87,70
20,200,87,80
20,200,87,90
20,200,87,100
20,200,137,20
20,200,137,30
20,200,137,40
20,200,137,50
20,200,137,60
20,200,137,70
20,200,137,80
20,200,137,90
20,200,137,100
20,200,187,20
20,200,187,30
20,200,187,40
20,200,187,50
20,200,187,60
20,200,187,70
20,200,187,80
20,200,187,90
20,200,187,100
20,200,237,20
20,200,237,30
20,200,237,40
20,200,237,50
20,200,237,60
20,200,237,70
20,200,237,80
20,200,237,90
20,200,237,100
20,200,287,20
20,200,287,30
20,200,287,40
20,200,287,50
20,200,287,60
20,200,287,70
20,200,287,80
20,200,287,90
20,200,287,100
20,200,337,20
20,200,337,30
20,200,337,40
20,200,337,50
20,200,337,60
20,200,337,70
20,200,337,80
20,200,337,90
20,200,337,100
20,200,387,20
20,200,387,30
20,200,387,40
20,200,387,50
20,200,387,60
20,200,387,70
20,200,387,80
20,200,387,90
20,200,387,100
20,200,437,20
20,200,437,30
20,200,437,40
20,200,437,50
20,200,437,60
20,200,437,70
20,200,437,80
20,200,437,90
20,200,437,100
20,200,487,20
20,200,487,30
20,200,487,40
20,200,487,50
20,200,487,60
20,200,487,70
20,200,487,80
20,200,487,90
20,200,487,100
20,200,537,20
20,200,537,30
20,200,537,40
20,200,537,50
20,200,537,60
20,200,537,70
20,200,537,80
20,200,537,90
20,200,537,100
20,200,587,20
20,200,587,30
20,200,587,40
20,200,587,50
20,200,587,60
20,200,587,70
20,200,587,80
20,200,587,90
20,200,587,100
20,200,637,20
20,200,637,30
20,200,637,40
20,200,637,50
20,200,637,60
20,200,637,70
20,200,637,80
20,200,637,90
20,200,637,100
20,200,687,20
20,200,687,30
20,200,687,40
20,200,687,50
20,200,687,60
20,200,687,70
20,200,687,80
20,200,687,90
20,200,687,100
20,200,737,20
20,200,737,30
20,200,737,40
20,200,737,50
20,200,737,60
20,200,737,70
20,200,737,80
20,200,737,90
20,200,737,100
20,200,787,20
20,200,787,30
20,200,787,40
20,200,787,50
20,200,787,60
20,200,787,70
20,200,787,80
20,200,787,90
20,200,787,100
20,200,837,20
20,200,837,30
20,200,837,40
20,200,837,50
20,200,837,60
20,200,837,70
20,200,837,80
20,200,837,90
20,200,837,100
20,200,887,20
20,200,887,30
20,200,887,40
20,200,887,50
20,200,887,60
20,200,887,70
20,200,887,80
20,200,887,90
20,200,887,100
20,200,937,20
20,200,937,30
20,200,937,40
20,200,937,50
20,200,937,60
20,200,937,70
20,200,937,80
20,200,937,90
20,200,937,100
20,200,987,20
20,200,987,30
20,200,987,40
20,200,987,50
20,200,987,60
20,200,987,70
20,200,987,80
20,200,987,90
20,200,987,100
20,200,1037,20
20,200,1037,30
20,200,1037,40
20,200,1037,50
20,200,1037,60
20,200,1037,70
20,200,1037,80
20,200,1037,90
20,200,1037,100
20,200,1087,20
20,200,1087,30
20,200,1087,40
20,200,1087,50
20,200,1087,60
20,200,1087,70
20,200,1087,80
20,200,1087,90
20,200,1087,100
20,200,1137,20
20,200,1137,30
20,200,1137,40
20,200,1137,50
20,200,1137,60
20,200,1137,70
20,200,1137,80
20,200,1137,90
20,200,1137,100
20,200,1187,20
20,200,1187,30
20,200,1187,40
20,200,1187,50
20,200,1187,60
20,200,1187,70
20,200,1187,80
20,200,1187,90
20,200,1187,100
20,200,1237,20
20,200,1237,30
20,200,1237,40
20,200,1237,50
20,200,1237,60
20,200,1237,70
20,200,1237,80
20,200,1237,90
20,200,1237,100
20,200,1287,20
20,200,1287,30
20,200,1287,40
20,200,1287,50
20,200,1287,60
20,200,1287,70
20,200,1287,80
20,200,1287,90
20,200,1287,100
20,200,1337,20
20,200,1337,30
20,200,1337,40
20,200,1337,50
20,200,1337,60
20,200,1337,70
20,200,1337,80
20,200,1337,90
20,200,1337,100
20,200,1387,20
20,200,1387,30
20,200,1387,40
20,200,1387,50
20,200,1387,60
20,200,1387,70
20,200,1387,80
20,200,1387,90
20,200,1387,100
20,200,1437,20
20,200,1437,30
20,200,1437,40
20,200,1437,50
20,200,1437,60
20,200,1437,70
20,200,1437,80
20,200,1437,90
20,200,1437,100
20,200,1487,20
20,200,1487,30
20,200,1487,40
20,200,1487,50
20,200,1487,60
20,200,1487,70
20,200,1487,80
20,200,1487,90
20,200,1487,100
20,200,1537,20
20,200,1537,30
20,200,1537,40
20,200,1537,50
20,200,1537,60
20,200,1537,70
20,200,1537,80
20,200,1537,90
20,200,1537,100
20,200,1587,20
20,200,1587,30
20,200,1587,40
20,200,1587,50
20,200,1587,60
20,200,1587,70
20,200,1587,80
20,200,1587,90
20,200,1587,100
20,200,1637,20
20,200,1637,30
20,200,1637,40
20,200,1637,50
20,200,1637,60
20,200,1637,70
20,200,1637,80
20,200,1637,90
20,200,1637,100
20,200,1687,20
20,200,1687,30
20,200,1687,40
20,200,1687,50
20,200,1687,60
20,200,1687,70
20,200,1687,80
20,200,1687,90
20,200,1687,100
20,200,1737,20
20,200,1737,30
20,200,1737,40
20,200,1737,50
20,200,1737,60
20,200,1737,70
20,200,1737,80
20,200,1737,90
20,200,1737,100
20,200,1787,20
20,200,1787,30
20,200,1787,40
20,200,1787,50
20,200,1787,60
20,200,1787,70
20,200,1787,80
20,200,1787,90
20,200,1787,100
20,200,1837,20
20,200,1837,30
20,200,1837,40
20,200,1837,50
20,200,1837,60
20,200,1837,70
20,200,1837,80
20,200,1837,90
20,200,1837,100
20,200,1887,20
20,200,1887,30
20,200,1887,40
20,200,1887,50
20,200,1887,60
20,200,1887,70
20,200,1887,80
20,200,1887,90
20,200,1887,100
20,200,1937,20
20,200,1937,30
20,200,1937,40
20,200,1937,50
20,200,1937,60
20,200,1937,70
20,200,1937,80
20,200,1937,90
20,200,1937,100
20,200,1987,20
20,200,1987,30
20,200,1987,40
20,200,1987,50
20,200,1987,60
20,200,1987,70
20,200,1987,80
20,200,1987,90
20,200,1987,100
20,200,2000,20
20,200,2000,30
20,200,2000,40
20,200,2000,50
20,200,2000,60
20,200,2000,70
20,200,2000,80
20,200,2000,90
20,200,2000,100
20,250,37,20
20,250,37,30
20,250,37,40
20,250,37,50
20,250,37,60
20,250,37,70
20,250,37,80
20,250,37,90
20,250,37,100
20,250,87,20
20,250,87,30
20,250,87,40
20,250,87,50
20,250,87,60
20,250,87,70
20,250,87,80
20,250,87,90
20,250,87,100
20,250,137,20
20,250,137,30
20,250,137,40
20,250,137,50
20,250,137,60
20,250,137,70
20,250,137,80
20,250,137,90
20,250,137,100
20,250,187,20
20,250,187,30
20,250,187,40
20,250,187,50
20,250,187,60
20,250,187,70
20,250,187,80
20,250,187,90
20,250,187,100
20,250,237,20
20,250,237,30
20,250,237,40
20,250,237,50
20,250,237,60
20,250,237,70
20,250,237,80
20,250,237,90
20,250,237,100
20,250,287,20
20,250,287,30
20,250,287,40
20,250,287,50
20,250,287,60
20,250,287,70
20,250,287,80
20,250,287,90
20,250,287,100
20,250,337,20
20,250,337,30
20,250,337,40
20,250,337,50
20,250,337,60
20,250,337,70
20,250,337,80
20,250,337,90
20,250,337,100
20,250,387,20
20,250,387,30
20,250,387,40
20,250,387,50
20,250,387,60
20,250,387,70
20,250,387,80
20,250,387,90
20,250,387,100
20,250,437,20
20,250,437,30
20,250,437,40
20,250,437,50
20,250,437,60
20,250,437,70
20,250,437,80
20,250,437,90
20,250,437,100
20,250,487,20
20,250,487,30
20,250,487,40
20,250,487,50
20,250,487,60
20,250,487,70
20,250,487,80
20,250,487,90
20,250,487,100
20,250,537,20
20,250,537,30
20,250,537,40
20,250,537,50
20,250,537,60
20,250,537,70
20,250,537,80
20,250,537,90
20,250,537,100
20,250,587,20
20,250,587,30
20,250,587,40
20,250,587,50
20,250,587,60
20,250,587,70
20,250,587,80
20,250,587,90
20,250,587,100
20,250,637,20
20,250,637,30
20,250,637,40
20,250,637,50
20,250,637,60
20,250,637,70
20,250,637,80
20,250,637,90
20,250,637,100
20,250,687,20
20,250,687,30
20,250,687,40
20,250,687,50
20,250,687,60
20,250,687,70
20,250,687,80
20,250,687,90
20,250,687,100
20,250,737,20
20,250,737,30
20,250,737,40
20,250,737,50
20,250,737,60
20,250,737,70
20,250,737,80
20,250,737,90
20,250,737,100
20,250,787,20
20,250,787,30
20,250,787,40
20,250,787,50
20,250,787,60
20,250,787,70
20,250,787,80
20,250,787,90
20,250,787,100
20,250,837,20
20,250,837,30
20,250,837,40
20,250,837,50
20,250,837,60
20,250,837,70
20,250,837,80
20,250,837,90
20,250,837,100
20,250,887,20
20,250,887,30
20,250,887,40
20,250,887,50
20,250,887,60
20,250,887,70
20,250,887,80
20,250,887,90
20,250,887,100
20,250,937,20
20,250,937,30
20,250,937,40
20,250,937,50
20,250,937,60
20,250,937,70
20,250,937,80
20,250,937,90
20,250,937,100
20,250,987,20
20,250,987,30
20,250,987,40
20,250,987,50
20,250,987,60
20,250,987,70
20,250,987,80
20,250,987,90
20,250,987,100
20,250,1037,20
20,250,1037,30
20,250,1037,40
20,250,1037,50
20,250,1037,60
20,250,1037,70
20,250,1037,80
20,250,1037,90
20,250,1037,100
20,250,1087,20
20,250,1087,30
20,250,1087,40
20,250,1087,50
20,250,1087,60
20,250,1087,70
20,250,1087,80
20,250,1087,90
20,250,1087,100
20,250,1137,20
20,250,1137,30
20,250,1137,40
20,250,1137,50
20,250,1137,60
20,250,1137,70
20,250,1137,80
20,250,1137,90
20,250,1137,100
20,250,1187,20
20,250,1187,30
20,250,1187,40
20,250,1187,50
20,250,1187,60
20,250,1187,70
20,250,1187,80
20,250,1187,90
20,250,1187,100
20,250,1237,20
20,250,1237,30
20,250,1237,40
20,250,1237,50
20,250,1237,60
20,250,1237,70
20,250,1237,80
20,250,1237,90
20,250,1237,100
20,250,1287,20
20,250,1287,30
20,250,1287,40
20,250,1287,50
20,250,1287,60
20,250,1287,70
20,250,1287,80
20,250,1287,90
20,250,1287,100
20,250,1337,20
20,250,1337,30
20,250,1337,40
20,250,1337,50
20,250,1337,60
20,250,1337,70
20,250,1337,80
20,250,1337,90
20,250,1337,100
20,250,1387,20
20,250,1387,30
20,250,1387,40
20,250,1387,50
20,250,1387,60
20,250,1387,70
20,250,1387,80
20,250,1387,90
20,250,1387,100
20,250,1437,20
20,250,1437,30
20,250,1437,40
20,250,1437,50
20,250,1437,60
20,250,1437,70
20,250,1437,80
20,250,1437,90
20,250,1437,100
20,250,1487,20
20,250,1487,30
20,250,1487,40
20,250,1487,50
20,250,1487,60
20,250,1487,70
20,250,1487,80
20,250,1487,90
20,250,1487,100
20,250,1537,20
20,250,1537,30
20,250,1537,40
20,250,1537,50
20,250,1537,60
20,250,1537,70
20,250,1537,80
20,250,1537,90
20,250,1537,100
20,250,1587,20
20,250,1587,30
20,250,1587,40
20,250,1587,50
20,250,1587,60
20,250,1587,70
20,250,1587,80
20,250,1587,90
20,250,1587,100
20,250,1637,20
20,250,1637,30
20,250,1637,40
20,250,1637,50
20,250,1637,60
20,250,1637,70
20,250,1637,80
20,250,1637,90
20,250,1637,100
20,250,1687,20
20,250,1687,30
20,250,1687,40
20,250,1687,50
20,250,1687,60
20,250,1687,70
20,250,1687,80
20,250,1687,90
20,250,1687,100
20,250,1737,20
